-8,3547E-14
-8,2549E-14
-8,3045E-14
-9,2518E-14
-1,08838E-13
-9,5358E-14
-1,05097E-13
-1,11496E-13
-1,0952E-13
-1,054E-13
-1,17163E-13
-1,10679E-13
-9,4611E-14
-1,1098E-13
-1,14144E-13
-1,03053E-13
-1,02092E-13
-1,07716E-13
-1,14392E-13
-1,16915E-13
-1,225E-13
-1,2874E-13
-1,12942E-13
-1,18557E-13
-1,5414E-13
-1,55032E-13
-1,48269E-13
-1,54752E-13
-1,43487E-13
-1,52927E-13
-1,4546E-13
-1,56456E-13
-1,46565E-13
-1,54282E-13
-1,59017E-13
-1,69683E-13
-1,69951E-13
-1,68192E-13
-1,79326E-13
-1,85681E-13
-1,84162E-13
-1,92033E-13
-1,89885E-13
-1,97855E-13
-1,91366E-13
-1,83185E-13
-1,83808E-13
-1,88267E-13
-2,02067E-13
-1,94438E-13
-2,0166E-13
-1,98828E-13
-1,93328E-13
-2,02787E-13
-2,06491E-13
-2,16889E-13
-2,07523E-13
-2,32734E-13
-2,43059E-13
-2,46995E-13
-2,58497E-13
-2,671E-13
-2,58892E-13
-2,68051E-13
-2,80697E-13
-2,81979E-13
-2,79755E-13
-2,83601E-13
-2,79804E-13
-2,73937E-13
-3,03959E-13
-2,85091E-13
-2,90777E-13
-3,01256E-13
-3,07468E-13
-3,08151E-13
-3,21675E-13
-3,43111E-13
-3,35055E-13
-3,34053E-13
-3,21338E-13
-3,13679E-13
-3,36124E-13
-3,41614E-13
-3,33415E-13
-3,35839E-13
-3,45092E-13
-3,68034E-13
-3,82484E-13
-3,51634E-13
-3,58676E-13
-3,68136E-13
-3,76898E-13
-3,85682E-13
-3,77346E-13
-3,62829E-13
-3,62725E-13
-3,81795E-13
-3,89619E-13
-3,80532E-13
-3,63734E-13
-3,65819E-13
-3,89192E-13
-3,91427E-13
-3,74994E-13
-3,83447E-13
-3,79631E-13
-3,70689E-13
-3,85375E-13
-3,7627E-13
-3,97489E-13
-4,02004E-13
-4,04567E-13
-4,15274E-13
-4,09214E-13
-4,03063E-13
-3,88129E-13
-4,07087E-13
-4,00323E-13
-4,05056E-13
-4,07367E-13
-3,93688E-13
-3,87965E-13
-4,17737E-13
-4,20292E-13
-4,26736E-13
-4,1435E-13
-4,36631E-13
-4,2469E-13
-4,21277E-13
-4,59331E-13
-4,65867E-13
-4,38907E-13
-4,29157E-13
-4,26512E-13
-4,29142E-13
-4,27149E-13
-4,2866E-13
-4,33046E-13
-4,38487E-13
-4,18403E-13
-4,26799E-13
-4,40098E-13
-4,51841E-13
-4,5472E-13
-4,7407E-13
-4,76088E-13
-4,54218E-13
-4,59984E-13
-4,51255E-13
-4,49239E-13
-4,42125E-13
